WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (139.12875 35.814944)",16152.0,JR鳩ノ巣駅,JR Hatonosu Station,〒198-0106 東京都西多摩郡奥多摩町棚沢390,https://stamp.funakiya.com/jr-hatonosu.html,2016/4/1 無人化,,設置なし,35.814944, 139.12875
"POINT (140.089833 35.233056)",16227.0,JR上総亀山駅,JR Kazusa-Kameyama Station,〒292-0531 千葉県君津市藤林98,https://stamp.funakiya.com/jr-kazusakameyama.html,2012/3/17 無人化,,設置なし,35.233056, 140.089833
"POINT (141.798733 39.620831)",16280.0,JR茂市駅,JR Moichi Station,〒028-2101 岩手県宮古市茂市第3地割159-9,https://stamp.funakiya.com/jr-moichi.html,2018/4/22 無人化,,設置なし,39.620831, 141.798733
"POINT (140.095675 36.656436)",16293.0,JR大金駅,JR Ōgane Station,〒321-0522 栃木県那須烏山市大金152,https://stamp.funakiya.com/jr-oogane.html,2013/8/1 無人化,,設置なし,36.656436, 140.095675
"POINT (140.154969 36.650433)",16294.0,JR烏山駅,JR Karasuyama Station,〒321-0627 栃木県那須烏山市南2-5-6,https://stamp.funakiya.com/jr-karasuyama.html,2025/3/15 無人化,,設置なし,36.650433, 140.154969
"POINT (136.685556 35.315833)",16324.0,JR岐阜羽島駅,JR Gifu-Hashima Station,〒501-6257 岐阜県羽島市福寿町平方645-1,https://stamp.funakiya.com/jr-gifuhashima.html,,,設置なし,35.315833, 136.685556
"POINT (144.458108 43.61645)",16381.0,JR川湯温泉駅,JR Kawayu-Onsen Station,〒088-3462 北海道川上郡弟子屈町川湯駅前1-1-18,https://stamp.funakiya.com/jr-kawayuonsen.html,,,設置あり,43.61645, 144.458108
"POINT (140.81675 40.846)",16403.0,青い森鉄道野内駅,Aoimori Railway Nonai Station,〒039-3503 青森県青森市野内菊川,https://stamp.funakiya.com/aoimori-nonai.html,,,設置あり,40.846, 140.81675
"POINT (136.191125 35.110372)",16420.0,近江鉄道新八日市駅,Ohmi Railway Shin-Yokaichi Station,〒527-0018 滋賀県東近江市八日市清水2-137-2,https://stamp.funakiya.com/omi-shinyoukaichi.html,,,設置なし,35.110372, 136.191125
"POINT (136.165525 35.103753)",16421.0,近江鉄道市辺駅,Ohmi Railway Ichinobe Station,〒527-0074 滋賀県東近江市市辺町2801,https://stamp.funakiya.com/omi-ichinobe.html,,,設置なし,35.103753, 136.165525
"POINT (136.263589 35.272047)",16424.0,近江鉄道彦根駅,Ohmi Railway Hikone Station,〒522-0007 滋賀県彦根市古沢町40-1,https://stamp.funakiya.com/omi-hikone.html,,,設置なし,35.272047, 136.263589
"POINT (136.925472 37.075028)",16437.0,JR和倉温泉駅,JR Wakuraonsen Station,〒926-0172 石川県七尾市石崎町タ55-3,https://stamp.funakiya.com/jr-wakuraonsen.html,2022/3/12 無人化,,設置なし,37.075028, 136.925472
"POINT (137.00615 36.714392)",16438.0,JR二塚駅,JR Futatsuka Station,〒933-0816 富山県高岡市二塚2209,https://stamp.funakiya.com/jr-futatsuka.html,2015/10/1 無人化,,設置なし,36.714392, 137.00615
"POINT (141.44865 43.189711)",16467.0,JR石狩太美駅,JR Futomi Station,〒061-3776 北海道石狩郡当別町太美町,https://stamp.funakiya.com/jr-ishikarifutomi.html,,,設置あり,43.189711, 141.44865
"POINT (140.782139 40.810347)",16471.0,青い森鉄道東青森駅,Aoimori Railway Higashi-Aomori Station,〒030-0946 青森県青森市古館14-3,https://stamp.funakiya.com/aoimori-higashiaomori.html,,,設置あり,40.810347, 140.782139
"POINT (140.77 40.805556)",16472.0,青い森鉄道筒井駅,Aoimori Railway Tsutsui Station,〒030-0944 青森県青森市筒井3丁目,https://stamp.funakiya.com/aoimori-tsutsui.html,,,設置あり,40.805556, 140.77
"POINT (140.798139 40.818222)",16473.0,青い森鉄道小柳駅,Aoimori Railway Koyanagi Station,〒030-0915 青森県青森市小柳4丁目,https://stamp.funakiya.com/aoimori-koyanagi.html,,,設置あり,40.818222, 140.798139
"POINT (140.80715 40.833853)",16474.0,青い森鉄道矢田前駅,Aoimori Railway Yadamae Station,〒030-0936 青森県青森市矢田前本泉,https://stamp.funakiya.com/aoimori-yadamae.html,,,設置あり,40.833853, 140.80715
"POINT (140.456672 40.817497)",16476.0,津軽鉄道十川駅,Tsugaru Railway Togawa Station,〒037-0017 青森県五所川原市漆川鍋懸85-3,https://stamp.funakiya.com/tsugaru-togawa.html,,,設置あり,40.817497, 140.456672
"POINT (140.478778 40.82115)",16477.0,津軽鉄道五農校前駅,Tsugaru Railway Gonoko-mae Station,〒037-0093 青森県五所川原市一野坪朝日田崎91,https://stamp.funakiya.com/tsugaru-gonokomae.html,,,設置あり,40.82115, 140.478778
"POINT (140.479556 40.829881)",16478.0,津軽鉄道津軽飯詰駅,Tsugaru Railway Tsugaru-Iizume Station,〒037-0002 青森県五所川原市飯詰清野22-3,https://stamp.funakiya.com/tsugaru-iizume.html,2004/11/15 無人化,,設置あり,40.829881, 140.479556
"POINT (139.073953 34.843708)",16777.0,伊豆急行伊豆大川駅,Izu Kyūkō Izu-Ōkawa Station,〒413-0301 静岡県賀茂郡東伊豆町大川270-1,https://stamp.funakiya.com/izu-izuokawa.html,2015/9/30 無人化,,設置なし,34.843708, 139.073953
"POINT (139.004758 34.753675)",16780.0,伊豆急行今井浜海岸駅,Izu Kyūkō Imaihama-Kaigan Station,〒413-0503 静岡県賀茂郡河津町見高180,https://stamp.funakiya.com/izu-imaihama.html,2021/1/16 無人化,,設置なし,34.753675, 139.004758
"POINT (138.941014 34.699606)",16805.0,伊豆急行蓮台寺駅,Izu Kyūkō Rendaiji Station,〒415-0011 静岡県下田市河内907-6,https://stamp.funakiya.com/izu-rendaiji.html,2021/1/16 無人化,,設置なし,34.699606, 138.941014
"POINT (139.335944 35.74575)",16875.0,JR東福生駅,JR Higashi-Fussa Station,〒197-0013 東京都福生市武蔵野台1-1-7,https://stamp.funakiya.com/jr-higashifussa.html,1986/4/1 無人化,,設置なし,35.74575, 139.335944
"POINT (139.335389 35.728417)",16877.0,JR熊川駅,JR Kumagawa Station,〒197-0003 東京都福生市熊川738-5,https://stamp.funakiya.com/jr-kumagawa.html,2015/4/1 無人化,,設置なし,35.728417, 139.335389
"POINT (139.299336 35.962178)",16887.0,JR越生駅,JR Ogose Station,〒350-0416 埼玉県入間郡越生町越生387-3,https://stamp.funakiya.com/jr-ogose.html,2019/3/16 無人化,,設置なし,35.962178, 139.299336
"POINT (139.135828 36.192642)",16889.0,JR児玉駅,JR Kodama Station,〒367-0212 埼玉県本庄市児玉町児玉2482,https://stamp.funakiya.com/jr-kodama.html,2021/3/12 無人化,,設置なし,36.192642, 139.135828
"POINT (139.003389 35.608278)",17415.0,JR鳥沢駅,JR Torisawa Station,〒409-0502 山梨県大月市富浜町鳥沢319-2,https://stamp.funakiya.com/jr-torisawa.html,2015/12/1 無人化,,設置なし,35.608278, 139.003389
"POINT (137.408145 35.455091)",17420.0,JR恵那駅,JR Ena Station,〒509-7201 岐阜県恵那市大井町296-2,https://stamp.funakiya.com/jr-ena.html,,,設置なし,35.455091, 137.408145
"POINT (137.252281 35.368861)",17422.0,JR瑞浪駅,JR Mizunami Station,〒509-6121 岐阜県瑞浪市寺河戸町1171-2,https://stamp.funakiya.com/jr-mizunami.html,,,設置なし,35.368861, 137.252281
"POINT (137.182653 35.359867)",17423.0,JR土岐市駅,JR Tokishi Station,〒509-5142 岐阜県土岐市泉町久尻572-3,https://stamp.funakiya.com/jr-tokishi.html,,,設置なし,35.359867, 137.182653
"POINT (136.98522 35.24326)",17424.0,JR春日井駅,JR Kasugai Station,〒486-0833 愛知県春日井市上条町1-5162,https://stamp.funakiya.com/jr-kasugai.html,,,設置なし,35.24326, 136.98522
"POINT (137.121172 35.335019)",17426.0,JR多治見駅,JR Tajimi Station,〒507-0037 岐阜県多治見市音羽町2丁目,https://stamp.funakiya.com/jr-tajimi.html,,,設置なし,35.335019, 137.121172
"POINT (137.019406 35.445659)",17427.0,JR美濃太田駅,JR Mino-Ōta Station,〒505-0041 岐阜県美濃加茂市太田町2484,https://stamp.funakiya.com/jr-minoota.html,,,設置なし,35.445659, 137.019406
"POINT (136.531307 35.369837)",17429.0,JR垂井駅,JR Tarui Station,〒503-2121 岐阜県不破郡垂井町1682-4,https://stamp.funakiya.com/jr-tarui.html,2024/2/1 無人化,,設置なし,35.369837, 136.531307
"POINT (139.73625 35.691389)",17555.0,東京メトロ市ケ谷駅,Tokyo Metro Ichigaya Station,〒162-0843 東京都新宿区市谷田町一丁目先,https://stamp.funakiya.com/metro-ichigaya.html,,,設置なし,35.691389, 139.73625
