WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (142.44547652777524 42.869545697491354)",25062.0,日高高原荘SLホテル,,〒055-2315 北海道沙流郡日高町富岡,https://stamp.funakiya.com/hidakacho-slhotel.html,,,設置なし,42.869545697491354, 142.44547652777524
"POINT (139.73495872632313 35.8295385318825)",25097.0,サミットストア鳩ヶ谷駅前店,SUMMIT Store Hatogaya Ekimae,〒334-0005 埼玉県川口市里1591-1,https://stamp.funakiya.com/summitstore-hatogaya.html,,,設置なし,35.8295385318825, 139.73495872632313
"POINT (139.72825972704575 35.81037824791513)",25098.0,サミットストア川口青木店,SUMMIT Store Kawaguchi Aoki,〒332-0031 埼玉県川口市青木2-11-12,https://stamp.funakiya.com/summitstore-kawaguchiaoki.html,,,設置なし,35.81037824791513, 139.72825972704575
"POINT (139.73055668129197 35.79687300873219)",25100.0,サミットストア川口エルザタワー店,SUMMIT Store Kawaguchi Elsa Tower,〒332-0011 埼玉県川口市元郷2-15-3,https://stamp.funakiya.com/summitstore-kawaguchielsatower.html,,,設置なし,35.79687300873219, 139.73055668129197
"POINT (139.74956338090084 35.82375566956579)",25101.0,サミットストア川口赤井店,SUMMIT Store Kawaguchi Akai,〒334-0073 埼玉県川口市赤井2-3-7,https://stamp.funakiya.com/summitstore-kawaguchiakai.html,,,設置なし,35.82375566956579, 139.74956338090084
"POINT (139.99181680887494 35.74228001559993)",25103.0,サミットストア馬込沢駅前店,SUMMIT Store Magomezawa Ekimae,〒273-0047 千葉県船橋市藤原7-2-2,https://stamp.funakiya.com/summitstore-magomezawa.html,,,設置なし,35.74228001559993, 139.99181680887494
"POINT (139.92055 35.79153)",25104.0,サミットストア松戸新田店,SUMMIT Store Matsudo-shinden,〒270-2241 千葉県松戸市松戸新田245-1,https://stamp.funakiya.com/summitstore-matsudoshinden.html,,,設置なし,35.79153, 139.92055
"POINT (139.76128 35.73016)",25105.0,サミットストア千駄木店,SUMMIT Store Sendagi,〒113-0022 東京都文京区千駄木3-22-11,https://stamp.funakiya.com/summitstore-sendagi.html,,,設置なし,35.73016, 139.76128
"POINT (139.88169 35.73131)",25106.0,サミットストア小岩駅南口店,SUMMIT Store Koiwa Ekiminamiguchi,〒133-0056 東京都江戸川区南小岩7-22-1,https://stamp.funakiya.com/summitstore-koiwa.html,,,設置なし,35.73131, 139.88169
"POINT (139.85707 35.71746)",25107.0,サミットストア新小岩駅北口店,SUMMIT Store Shin-Koiwa Ekikitaguchi,〒124-0025 東京都葛飾区西新小岩1-3-13,https://stamp.funakiya.com/summitstore-shinkoiwa.html,,,設置なし,35.71746, 139.85707
"POINT (139.74023 35.73337)",25108.0,サミットストア巣鴨店,SUMMIT Store Sugamo,〒170-0002 東京都豊島区巣鴨1-15-2,https://stamp.funakiya.com/summitstore-sugamo.html,,,設置なし,35.73337, 139.74023
"POINT (139.68384 35.70707)",25110.0,サミットストア東中野店,SUMMIT Store Higashi-Nakano,〒164-0003 東京都中野区東中野4-5-10,https://stamp.funakiya.com/summitstore-higashinakano.html,,,設置なし,35.70707, 139.68384
"POINT (139.63606 35.67986)",25111.0,サミットストア本社,SUMMIT Store Main Office,〒168-0064 東京都杉並区永福3-57-14,https://stamp.funakiya.com/summitstore.html,,,設置なし,35.67986, 139.63606
"POINT (139.73912305485146 35.75005566486397)",25140.0,飛鳥山観光案内所,,〒114-0002 東京都北区王子1-1-3,https://stamp.funakiya.com/asukayama-park.html,,,設置なし,35.75005566486397, 139.73912305485146
"POINT (139.75932845960796 35.73841809064738)",25142.0,田端文士村記念館,,〒114-0014 東京都北区田端6-1-2,https://stamp.funakiya.com/tabatabunshimura-museum.html,,,設置なし,35.73841809064738, 139.75932845960796
"POINT (137.73464070605107 34.7033934643899)",25184.0,浜松市観光インフォメーションセンター,Hamamatsu City Tourist Infomation Center,〒430-0926 静岡県浜松市中区砂山町265-16,https://stamp.funakiya.com/hamamatsu-kanko.html,,,設置なし,34.7033934643899, 137.73464070605107
"POINT (139.58007 35.70276)",25253.0,キラリナ京王吉祥寺,Kirarina Keio Kichijoji,〒180-0003 東京都武蔵野市吉祥寺南町2-1-25,https://stamp.funakiya.com/kirarinakeiokichijoji.html,,,設置なし,35.70276, 139.58007
"POINT (139.63138 35.45495)",25256.0,横浜ランドマークタワー,,〒220-0012 神奈川県横浜市西区みなとみらい2-2-1,https://stamp.funakiya.com/yokohamalandmarktower.html,,,設置なし,35.45495, 139.63138
"POINT (131.30678098920447 34.223211019315826)",25273.0,防長バス秋芳洞駅,,〒754-0511 山口県美祢市秋芳町秋吉3506-2,https://stamp.funakiya.com/bochobus-akiyoshido.html,,,設置なし,34.223211019315826, 131.30678098920447
"POINT (132.2147880943819 34.04021927344925)",25443.0,ゆうスポーツクラブ,,〒740-1425 山口県岩国市由宇町南沖1-13-1,https://stamp.funakiya.com/npo-yusportsclub.html,,,設置なし,34.04021927344925, 132.2147880943819
"POINT (139.72927 35.66045)",25494.0,特別展 天空ノ鉄道物語,,〒106-0032 東京都港区六本木6-10-1 六本木ヒルズ森タワー52F,https://stamp.funakiya.com/roppongi-tenku.html,,,設置なし,35.66045, 139.72927
"POINT (139.87075 40.59361)",25626.0,深浦町総合観光案内所,Fukaura Town Tourist Infomation Center,〒038-2327 青森県西津軽郡深浦町舮作鍋石58-23,https://stamp.funakiya.com/fukaura-kanko.html,,,設置なし,40.59361, 139.87075
"POINT (140.72389940794582 39.69912399567368)",25724.0,羽後交通田沢湖バスターミナル,,〒014-1201 秋田県仙北市田沢湖生保内水尻38-1,https://stamp.funakiya.com/ugokotsu-tazawako.html,,,設置なし,39.69912399567368, 140.72389940794582
"POINT (139.88191601934435 35.6268830722998)",25768.0,東京ディズニーシー・トランジットスチーマーライン,,〒279-0031 千葉県浦安市舞浜1-13,https://stamp.funakiya.com/tokyodisneysea-transit.html,,,設置なし,35.6268830722998, 139.88191601934435
"POINT (140.81911 42.56604)",25858.0,洞爺湖温泉観光協会,,〒049-5721 北海道虻田郡洞爺湖町洞爺湖温泉142,https://stamp.funakiya.com/toyako-kanko.html,,,設置なし,42.56604, 140.81911
