WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (140.316106 38.691708)",24280.0,JR舟形駅,JR Funagata Station,〒999-4601 山形県最上郡舟形町舟形391-2,https://stamp.funakiya.com/jr-funagata.html,,,設置あり,38.691708, 140.316106
"POINT (140.361064 38.655489)",24281.0,JR芦沢駅,JR Ashisawa Station,〒999-4554 山形県尾花沢市芦沢1012,https://stamp.funakiya.com/jr-ashisawa.html,,,設置あり,38.655489, 140.361064
"POINT (140.018528 39.347528)",24282.0,JR西目駅,JR Nishime Station,〒018-0604 秋田県由利本荘市西目町沼田弁天前8-5,https://stamp.funakiya.com/jr-nishime.html,2023/3/18 無人化,,設置あり,39.347528, 140.018528
"POINT (140.145361 38.737222)",24285.0,JR古口駅,JR Furukuchi Station,〒999-6401 山形県最上郡戸沢村古口256,https://stamp.funakiya.com/jr-furukuchi.html,,,設置あり,38.737222, 140.145361
"POINT (139.92025 39.255917)",24292.0,JR金浦駅,JR Konoura Station,〒018-0311 秋田県にかほ市金浦十二林94,https://stamp.funakiya.com/jr-konoura.html,,,設置あり,39.255917, 139.92025
"POINT (139.963992 39.289836)",24293.0,JR仁賀保駅,JR Nikaho Station,〒018-0402 秋田県にかほ市平沢清水18-3,https://stamp.funakiya.com/jr-nikaho.html,,,設置あり,39.289836, 139.963992
"POINT (140.090603 39.442067)",24294.0,JR羽後岩谷駅,JR Ugo-Iwaya Station,〒018-0711 秋田県由利本荘市岩谷町川端110-2,https://stamp.funakiya.com/jr-ugoiwaya.html,2023/3/18 無人化,,設置あり,39.442067, 140.090603
"POINT (140.063028 39.493833)",24295.0,JR羽後亀田駅,JR Ugo-Kameda Station,〒015-0032 秋田県由利本荘市松ヶ崎高野62,https://stamp.funakiya.com/jr-ugokameda.html,2023/3/18 無人化,,設置あり,39.493833, 140.063028
"POINT (140.08735 39.677075)",24298.0,JR新屋駅,JR Araya Station,〒010-1637 秋田県秋田市新屋扇町9-33,https://stamp.funakiya.com/jr-araya.html,,,設置あり,39.677075, 140.08735
"POINT (140.487139 39.163639)",24316.0,JR湯沢駅,JR Yuzawa Station,〒012-0827 秋田県湯沢市表町2-2-10,https://stamp.funakiya.com/jr-yuzawa.html,,,設置あり,39.163639, 140.487139
"POINT (140.525694 39.220528)",24320.0,JR十文字駅,JR Jūmonji Station,〒019-0527 秋田県横手市十文字町大道東18-1,https://stamp.funakiya.com/jr-jumonji.html,,,設置あり,39.220528, 140.525694
"POINT (140.618861 39.278139)",24321.0,JR相野々駅,JR Ainono Station,〒019-1108 秋田県横手市山内土渕中島28-2,https://stamp.funakiya.com/jr-ainono.html,,,設置あり,39.278139, 140.618861
"POINT (140.775756 39.314578)",24322.0,JRほっとゆだ駅,JR Hotto-Yuda Station,〒029-5512 岩手県和賀郡西和賀町川尻40地割53,https://stamp.funakiya.com/jr-hottoyuda.html,,,設置あり,39.314578, 140.775756
"POINT (140.515389 39.406)",24328.0,JR飯詰駅,JR Iizume Station,〒019-1236 秋田県仙北郡美郷町上深井谷地中78,https://stamp.funakiya.com/jr-iizume.html,,,設置あり,39.406, 140.515389
"POINT (140.479639 39.465417)",24330.0,JR大曲駅,JR Ōmagari Station,〒014-0027 秋田県大仙市大曲通町6-1,https://stamp.funakiya.com/jr-omagari.html,,,設置あり,39.465417, 140.479639
"POINT (140.323278 39.566722)",24333.0,JR峰吉川駅,JR Mineyoshikawa Station,〒019-2431 秋田県大仙市協和峰吉川半仙64-1,https://stamp.funakiya.com/jr-mineyoshikawa.html,,,設置あり,39.566722, 140.323278
"POINT (141.117536 38.988092)",24341.0,JR平泉駅,JR Hiraizumi Station,〒029-4102 岩手県西磐井郡平泉町平泉泉屋76,https://stamp.funakiya.com/jr-hiraizumi.html,,,設置あり,38.988092, 141.117536
"POINT (141.146303 39.138844)",24343.0,JR水沢駅,JR Mizusawa Station,〒023-0828 岩手県奥州市水沢東大通り1-9-1,https://stamp.funakiya.com/jr-mizusawa.html,,,設置あり,39.138844, 141.146303
"POINT (134.835872 35.2991)",24375.0,JR竹田駅,JR Takeda Station,〒669-5252 兵庫県朝来市和田山町竹田中町西側241,https://stamp.funakiya.com/jr-takeda.html,,,設置あり,35.2991, 134.835872
"POINT (140.217806 39.650889)",24393.0,JR和田駅,JR Wada Station,〒019-2601 秋田県秋田市河辺和田上中野129,https://stamp.funakiya.com/jr-wada.html,,,設置あり,39.650889, 140.217806
"POINT (140.984608 38.329278)",24403.0,JR利府駅,JR Rifu Station,〒981-0103 宮城県宮城郡利府町森郷柱田26-8,https://stamp.funakiya.com/jr-rifu.html,,,設置あり,38.329278, 140.984608
"POINT (139.4825 35.321111)",24410.0,江ノ島電鉄鵠沼駅,Enoshima Electric Railway Kugenuma Station,〒251-0038 神奈川県藤沢市鵠沼松が岡1-1-1,https://stamp.funakiya.com/enoden-kugenuma.html,2022/9/16 無人化,,設置あり,35.321111, 139.4825
"POINT (139.522278 35.304278)",24411.0,江ノ島電鉄稲村ヶ崎駅,Enoshima Electric Railway Inamuragasaki Station,〒248-0024 神奈川県鎌倉市稲村ガ崎2-8-1,https://stamp.funakiya.com/enoden-inamuragasaki.html,,,設置あり,35.304278, 139.522278
"POINT (139.528722 35.309222)",24412.0,江ノ島電鉄極楽寺駅,Enoshima Electric Railway Gokurakuji Station,〒248-0023 神奈川県鎌倉市極楽寺3-7-4,https://stamp.funakiya.com/enoden-gokurakuji.html,2022/9/16 無人化,,設置あり,35.309222, 139.528722
"POINT (139.493278 35.308333)",24413.0,江ノ島電鉄腰越駅,Enoshima Electric Railway Koshigoe Station,〒248-0033 神奈川県鎌倉市腰越2-14-14,https://stamp.funakiya.com/enoden-koshigoe.html,,,設置あり,35.308333, 139.493278
"POINT (139.535278 35.633639)",24431.0,JR稲田堤駅,JR Inadazutsumi Station,〒214-0003 神奈川県川崎市多摩区菅稲田堤1-1-1,https://stamp.funakiya.com/jr-inadazutsumi.html,,,設置あり,35.633639, 139.535278
"POINT (140.166944 35.803611)",24432.0,北総鉄道印西牧の原駅,Hokusō Railway Inzaimakinohara Station,〒270-1335 千葉県印西市原1-2191,https://stamp.funakiya.com/hokuso-inzaimakinohara.html,,,設置あり,35.803611, 140.166944
