WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (139.38494855164822 35.98544218319323)",18431.0,関越自動車道高坂SA,KAN-ETSU EXPWY Takasaka Service Area,〒355-0053 上り：埼玉県東松山市田木立野4-5、下り：埼玉県東松山市田木駒堀981-3,https://stamp.funakiya.com/hw-takasaka.html,,,設置あり,35.98544218319323, 139.38494855164822
"POINT (139.29763886982497 36.08287119875663)",18432.0,関越自動車道嵐山PA,KAN-ETSU EXPWY Ranzan Parking Area,〒355-0206 上り：埼玉県比企郡嵐山町越畑十三間1854-1、下り：埼玉県比企郡嵐山町越畑新田2052-5,https://stamp.funakiya.com/hw-ranzan.html,,,設置あり,36.08287119875663, 139.29763886982497
"POINT (139.1937622823334 36.17493112445067)",18433.0,関越自動車道寄居PA,KAN-ETSU EXPWY Yorii Parking Area,〒369-0214 / 369-1201 上り：埼玉県深谷市本郷北坂3064-4、下り：埼玉県大里郡寄居町用土平原5607,https://stamp.funakiya.com/hw-yorii.html,,,設置あり,36.17493112445067, 139.1937622823334
"POINT (139.06390899652996 36.60178460583704)",18460.0,関越自動車道赤城高原SA,KAN-ETSU EXPWY Akagi-kōgen Service Area,〒379-1204 上り：群馬県利根郡昭和村森下箱崎1650、下り：群馬県利根郡昭和村森下箱崎1552,https://stamp.funakiya.com/hw-akagikogen.html,,,設置あり,36.60178460583704, 139.06390899652996
"POINT (139.01548810272817 36.43187246917486)",18461.0,関越自動車道駒寄PA,KAN-ETSU EXPWY Komayose Parking Area,〒370-3602 上り：群馬県北群馬郡吉岡町大久保449、下り：群馬県北群馬郡吉岡町大久保七日市521-1,https://stamp.funakiya.com/hw-komayose.html,,,設置あり,36.43187246917486, 139.01548810272817
"POINT (138.4992369662299 37.347425323793225)",19285.0,北陸自動車道米山SA,HOKURIKU EXPWY Yoneyama Service Area,〒945-0855 / 949-3662 上り：新潟県柏崎市鯨波若宮甲177、下り：新潟県柏崎市笠島御堂前235,https://stamp.funakiya.com/hw-yoneyama.html,,,設置あり,37.347425323793225, 138.4992369662299
"POINT (139.31940502613313 37.737987109162)",19391.0,磐越自動車道阿賀野川SA,BAN-ETSU EXPWY Aganogawa Service Area,〒959-4634 / 959-4635 上り：新潟県東蒲原郡阿賀町熊渡2035-23、下り：新潟県東蒲原郡阿賀町釣浜6048-5,https://stamp.funakiya.com/hw-aganogawa.html,,,設置あり,37.737987109162, 139.31940502613313
"POINT (139.87500759503004 35.46395625599407)",19457.0,東京湾アクアライン海ほたるPA,TOKYO-WAN-AQUA-LINE EXPWY Umihotaru Parking Area,〒292-0008 上下線共通：千葉県木更津市中島地先,https://stamp.funakiya.com/hw-umihotaru.html,,,設置あり,35.46395625599407, 139.87500759503004
"POINT (140.0842782741398 35.46076523616476)",19458.0,館山自動車道市原SA,TATEYAMA EXPWY Ichihara Service Area,〒290-0265 / 290-0266 上り：千葉県市原市今富大作1091-2、下り：千葉県市原市海保中木々音1154-1,https://stamp.funakiya.com/hw-ichihara.html,,,設置あり,35.46076523616476, 140.0842782741398
"POINT (140.68970366907374 36.75411384744664)",19716.0,常磐自動車道中郷SA,JOBAN EXPWY Nakagō Service Area,〒319-1556 上り：茨城県北茨城市中郷町日棚宝壷1540-1、下り：茨城県北茨城市中郷町日棚山崎1860-1,https://stamp.funakiya.com/hw-nakago.html,,,設置あり,36.75411384744664, 140.68970366907374
"POINT (140.74353764962643 36.866647603981605)",19717.0,常磐自動車道関本PA,JOBAN EXPWY Sekimoto Parking Area,〒319-1721 上り：茨城県北茨城市関本町関本上鶴巻1970-18、下り：茨城県北茨城市関本町関本上中山1970-34,https://stamp.funakiya.com/hw-sekimoto.html,,,設置あり,36.866647603981605, 140.74353764962643
"POINT (138.9634421495625 35.314636382521066)",19741.0,東名高速道路足柄SA,TOMEI EXPWY Ashigara Service Area,〒412-0023 / 410-1315 上り：静岡県御殿場市深沢前野原1801-1、下り：静岡県駿東郡小山町桑木603-18,https://stamp.funakiya.com/hw-ashigara.html,,,設置あり,35.314636382521066, 138.9634421495625
"POINT (132.45488857484173 34.78061821442463)",19988.0,浜田自動車道寒曳山PA,HAMADA EXPWY Kanbikizan Parking Area,〒731-2104 上り：広島県山県郡北広島町大朝310-2、下り：広島県山県郡北広島町大朝324-1,https://stamp.funakiya.com/hw-kanbikiyama.html,上り：2006/10/31 無人化、下り：2021/3/31 無人化,,設置なし,34.78061821442463, 132.45488857484173
"POINT (138.00312961398896 35.976267993415846)",20079.0,中央自動車道辰野PA,CHUO EXPWY Tatsuno Parking Area,〒399-0422 上り：長野県上伊那郡辰野町平出牧垣外2226-1、下り：長野県上伊那郡辰野町平出2271-2,https://stamp.funakiya.com/hw-tatsuno.html,,,設置あり,35.976267993415846, 138.00312961398896
"POINT (137.93204006638356 35.84129014288713)",20171.0,中央自動車道小黒川PA,CHUO EXPWY Ogurogawa Parking Area,〒396-0027 上り：長野県伊那市伊那ますみが丘269、下り：長野県伊那市伊那ますみが丘269,https://stamp.funakiya.com/hw-ogurogawa.html,,,設置あり,35.84129014288713, 137.93204006638356
"POINT (138.09752984061782 36.49742198657272)",20230.0,長野自動車道姨捨SA,NAGANO EXPWY Obasute Service Area,〒387-0023 上り：長野県千曲市八幡柳田7340、下り：長野県千曲市八幡脱間7608-2,https://stamp.funakiya.com/hw-obasute.html,,,設置あり,36.49742198657272, 138.09752984061782
"POINT (136.29445043766455 36.16976742250779)",20321.0,北陸自動車道女形谷PA,HOKURIKU EXPWY Onagatani Parking Area,〒910-0211 上り：福井県坂井市丸岡町女形谷23-63-2、下り：福井県坂井市丸岡町女形谷37,https://stamp.funakiya.com/hw-onagatani.html,,,設置あり,36.16976742250779, 136.29445043766455
"POINT (136.2040240621535 35.97275008581942)",20322.0,北陸自動車道北鯖江PA,HOKURIKU EXPWY Kitasabae Parking Area,〒916-0038 上り：福井県鯖江市下河端町86-2、下り：福井県鯖江市下河端町84-12,https://stamp.funakiya.com/hw-kitasabae.html,,,設置あり,35.97275008581942, 136.2040240621535
"POINT (136.20201927888132 35.83059751934942)",20323.0,北陸自動車道南条SA,HOKURIKU EXPWY Nanjō Service Area,〒919-0203 / 919-0204 上り：福井県南条郡南越前町牧谷39、下り：福井県南条郡南越前町上野78-7,https://stamp.funakiya.com/hw-nanjo.html,,,設置あり,35.83059751934942, 136.20201927888132
"POINT (136.1124250937561 35.73236273037155)",20324.0,北陸自動車道杉津PA,HOKURIKU EXPWY Suizu Parking Area,〒914-0264 上り：福井県敦賀市杉津73-1-12、下り：福井県敦賀市杉津73-5,https://stamp.funakiya.com/hw-suizu.html,,,設置あり,35.73236273037155, 136.1124250937561
"POINT (136.218293 35.520046)",20325.0,北陸自動車道賤ヶ岳SA,HOKURIKU EXPWY Shizugatake Service Area,〒529-0522 上り：滋賀県長浜市余呉町坂口94、下り：滋賀県長浜市余呉町坂口森の前267-1,https://stamp.funakiya.com/hw-shizugatake.html,,,設置あり,35.520046, 136.218293
"POINT (136.308193 35.356005)",20326.0,北陸自動車道神田PA,HOKURIKU EXPWY Kanda Parking Area,〒526-0825 / 526-0827 上り：滋賀県長浜市布勢町上内三行1150、下り：滋賀県長浜市加田今町1-5,https://stamp.funakiya.com/hw-kanda.html,,,設置あり,35.356005, 136.308193
"POINT (135.9009462345845 35.56143705835016)",20368.0,舞鶴若狭自動車道三方五湖PA,MAIZURU-WAKASA EXPWY Mikatagoko Parking Area,〒919-1304 上下線共通：福井県三方上中郡若狭町生倉18-6-1,https://stamp.funakiya.com/hw-mikatagoko.html,,,設置あり,35.56143705835016, 135.9009462345845
"POINT (135.72029810069495 34.94425761770667)",20529.0,名神高速道路桂川PA,MEISHIN EXPWY Katsuragawa Parking Area,〒601-8204 上り：京都府京都市南区久世東土川町400-1、下り：京都府京都市南区久世東土川町468-1,https://stamp.funakiya.com/hw-katsuragawa.html,,,設置あり,34.94425761770667, 135.72029810069495
"POINT (139.66689847803633 35.97801161781901)",20641.0,東北自動車道蓮田SA,TOHOKU EXPWY Hasuda Service Area,〒349-0101 上り：埼玉県蓮田市黒浜3517、下り：埼玉県蓮田市黒浜3469,https://stamp.funakiya.com/hw-hasuda.html,,,設置あり,35.97801161781901, 139.66689847803633
"POINT (139.61745292510335 36.3181619934869)",20642.0,東北自動車道佐野SA,TOHOKU EXPWY Sano Service Area,〒327-0813 上り：栃木県佐野市黒袴町東山1010、下り：栃木県佐野市黒袴町東山1021,https://stamp.funakiya.com/hw-sano.html,,,設置あり,36.3181619934869, 139.61745292510335
"POINT (139.72452747221655 36.45362895854154)",20643.0,東北自動車道都賀西方PA,TOHOKU EXPWY Tsuganishikata Parking Area,〒328-0102 / 322-0604 上り：栃木県栃木市都賀町富張1402-3、下り：栃木県栃木市西方町1255,https://stamp.funakiya.com/hw-tsuganishikata.html,,,設置あり,36.45362895854154, 139.72452747221655
"POINT (139.84411364530033 36.59984836219284)",20644.0,東北自動車道大谷PA,TOHOKU EXPWY Ōya Parking Area,〒320-0065 上り：栃木県宇都宮市駒生町3019-3、下り：栃木県宇都宮市駒生町3021-5,https://stamp.funakiya.com/hw-oya.html,,,設置あり,36.59984836219284, 139.84411364530033
"POINT (139.89242582151599 36.69135505429614)",20645.0,東北自動車道上河内SA,TOHOKU EXPWY Kamikawachi Service Area,〒321-0402 上り：栃木県宇都宮市今里町中丸1145、下り：栃木県宇都宮市今里町金山1149,https://stamp.funakiya.com/hw-kamikawachi.html,,,設置あり,36.69135505429614, 139.89242582151599
"POINT (139.90881173279712 36.82292809627259)",20646.0,東北自動車道矢板北PA,TOHOKU EXPWY Yaita-kita Parking Area,〒329-2124 上り：栃木県矢板市下太田松小屋664-2、下り：栃木県矢板市下太田松小屋659-2,https://stamp.funakiya.com/hw-yaitakita.html,,,設置あり,36.82292809627259, 139.90881173279712
"POINT (139.99080430323062 36.958791416156366)",20647.0,東北自動車道黒磯PA,TOHOKU EXPWY Kuroiso Parking Area,〒329-3121 上り：栃木県那須塩原市鹿野崎向山57-2-3、下り：栃木県那須塩原市鹿野崎向60-3,https://stamp.funakiya.com/hw-kuroiso.html,,,設置あり,36.958791416156366, 139.99080430323062
"POINT (140.10255303549857 37.05588007842625)",20648.0,東北自動車道那須高原SA,TOHOKU EXPWY Nasukōgen Service Area,〒329-3225 上り：栃木県那須郡那須町豊原丙4092-2、下り：栃木県那須郡那須町豊原丙2318-6,https://stamp.funakiya.com/hw-nasukogen.html,,,設置あり,37.05588007842625, 140.10255303549857
"POINT (140.24273994618423 37.1508060478668)",20651.0,東北自動車道阿武隈PA,TOHOKU EXPWY Abukuma Parking Area,〒961-0003 上り：福島県白河市泉田弁天山5-2、下り：福島県白河市泉田古見久保1-6,https://stamp.funakiya.com/hw-abukuma.html,,,設置あり,37.1508060478668, 140.24273994618423
"POINT (140.33600771579813 37.2554686148738)",20652.0,東北自動車道鏡石PA,TOHOKU EXPWY Kagamiishi Parking Area,〒969-0401 上り：福島県岩瀬郡鏡石町岡ノ内72-3、下り：福島県岩瀬郡鏡石町岡ノ内10-10,https://stamp.funakiya.com/hw-kagamiishi.html,,,設置あり,37.2554686148738, 140.33600771579813
"POINT (140.32309444397268 37.353745611267435)",20653.0,東北自動車道安積PA,TOHOKU EXPWY Asaka Parking Area,〒963-0121 上り：福島県郡山市三穂田町川田勝利ヶ岡30-1、下り：福島県郡山市三穂田町川田勝利ヶ岡1-2,https://stamp.funakiya.com/hw-asaka.html,,,設置あり,37.353745611267435, 140.32309444397268
"POINT (140.59606170542776 37.38767586000749)",20660.0,磐越自動車道阿武隈高原SA,BAN-ETSU EXPWY Abukumakōgen Service Area,〒963-4203 上り：福島県田村市船引町門沢中作田201、下り：福島県田村市船引町門沢中作田172,https://stamp.funakiya.com/hw-abukumakogen.html,,,設置あり,37.38767586000749, 140.59606170542776
"POINT (140.63772316853888 36.60147620214356)",20662.0,常磐自動車道日立中央PA,JOBAN EXPWY Hitachi-chūō Parking Area,〒317-0065 上り：茨城県日立市助川町銭ヶ平2834-3、下り：茨城県日立市助川町銭ヶ平2829-3,https://stamp.funakiya.com/hw-hitachichuo.html,,,設置あり,36.60147620214356, 140.63772316853888
"POINT (140.55101882377804 36.484178136877055)",20663.0,常磐自動車道東海PA,JOBAN EXPWY Tōkai Parking Area,〒319-1101 上り：茨城県那珂郡東海村石神外宿二本松2063、下り：茨城県那珂郡東海村石神外宿二本松2060-1,https://stamp.funakiya.com/hw-tokai.html,,,設置あり,36.484178136877055, 140.55101882377804
"POINT (140.2981881971479 36.23579594359778)",20664.0,常磐自動車道美野里PA,JOBAN EXPWY Minori Parking Area,〒319-0123 上り：茨城県小美玉市羽鳥高場向2177-2-1、下り：茨城県小美玉市羽鳥2160,https://stamp.funakiya.com/hw-minori.html,,,設置あり,36.23579594359778, 140.2981881971479
"POINT (140.21129778656345 36.14508338647954)",20665.0,常磐自動車道千代田PA,JOBAN EXPWY Chiyoda Parking Area,〒315-0066 上り：茨城県かすみがうら市中佐谷愛宕172-1、下り：茨城県かすみがうら市中佐谷平39-2,https://stamp.funakiya.com/hw-chiyoda.html,,,設置あり,36.14508338647954, 140.21129778656345
"POINT (140.13858002187484 36.038297165554724)",20666.0,常磐自動車道谷田部東PA,JOBAN EXPWY Yatabe-higashi Parking Area,〒305-0076 / 305-0064 上り：茨城県つくば市新牧田263-2、下り：茨城県つくば市梶内ゴアンノウ616イ,https://stamp.funakiya.com/hw-yatabehigashi.html,,,設置あり,36.038297165554724, 140.13858002187484
"POINT (140.2596173052332 38.36572396856528)",20903.0,山形自動車道寒河江SA,YAMAGATA EXPWY Sagae Service Area,〒991-0041 上下線共通：山形県寒河江市寒河江久保乙1113-23,https://stamp.funakiya.com/hw-sagae.html,,,設置あり,38.36572396856528, 140.2596173052332
"POINT (140.03309783087323 37.53648440779176)",21144.0,磐越自動車道磐梯山SA,BAN-ETSU EXPWY Bandaisan Service Area,〒969-3302 上り：福島県耶麻郡磐梯町更科角間2498-5、下り：福島県耶麻郡磐梯町更科高森平2481-15,https://stamp.funakiya.com/hw-bandaisan.html,,,設置あり,37.53648440779176, 140.03309783087323
"POINT (140.31687648655156 37.48683135805804)",21154.0,磐越自動車道五百川PA,BAN-ETSU EXPWY Gohyakugawa Parking Area,〒963-1303 上り：福島県郡山市熱海町玉川牧場山1-90、下り：福島県郡山市熱海町玉川牧場山1-84,https://stamp.funakiya.com/hw-gohyakugawa.html,,,設置あり,37.48683135805804, 140.31687648655156
"POINT (134.9804025037818 34.81786736601829)",21165.0,山陽自動車道三木SA,SANYO EXPWY Miki Service Area,〒673-0404 / 673-0402 上り：兵庫県三木市大村大門1067-110、下り：兵庫県三木市加佐湯谷1142,https://stamp.funakiya.com/hw-miki.html,,,設置あり,34.81786736601829, 134.9804025037818
"POINT (132.8361796856236 34.43226709506923)",21166.0,山陽自動車道小谷SA,SANYO EXPWY Kodani Service Area,〒739-2122 上り：広島県東広島市高屋町小谷5661、下り：広島県東広島市高屋町小谷5237-1,https://stamp.funakiya.com/hw-kodani.html,,,設置あり,34.43226709506923, 132.8361796856236
"POINT (136.71888696015222 36.60503243157907)",21564.0,北陸自動車道不動寺PA,HOKURIKU EXPWY Fudōji Parking Area,〒920-0173 / 920-0151 上り：石川県金沢市不動寺町ト之部12-1、下り：石川県金沢市梨木町八之部197,https://stamp.funakiya.com/hw-fudoji.html,,,設置あり,36.60503243157907, 136.71888696015222
"POINT (140.0284106830665 35.65975722113359)",21648.0,東関東自動車道湾岸幕張PA,HIGASHI-KANTO EXPWY Wangan-Makuhari Parking Area,〒261-0025 上り：千葉県千葉市美浜区浜田2-102、下り：千葉県千葉市美浜区浜田2-102,https://stamp.funakiya.com/hw-wanganmakuhari.html,,,設置あり,35.65975722113359, 140.0284106830665
"POINT (140.05338446022478 35.669242335301604)",21653.0,京葉道路幕張PA,KEIYO ROAD Makuhari Parking Area,〒262-0032 上り：千葉県千葉市花見川区幕張町2-2621、下り：千葉県千葉市花見川区幕張町2-2651-1,https://stamp.funakiya.com/hw-makuhari.html,,,設置あり,35.669242335301604, 140.05338446022478
"POINT (135.87005953812593 34.99744286796755)",21685.0,名神高速道路大津SA,MEISHIN EXPWY Otsu Service Area,〒520-0052 上り：滋賀県大津市朝日が丘2-8-1、下り：滋賀県大津市朝日が丘2-8-1,https://stamp.funakiya.com/hw-biwakootsu.html,,,設置あり,34.99744286796755, 135.87005953812593
"POINT (135.23687134714973 33.8099378377701)",21931.0,阪和自動車道印南SA,HANWA EXPWY Inami Service Area,〒649-1528 上り：和歌山県日高郡印南町西ノ地951-7、下り：和歌山県日高郡印南町西ノ地955-13,https://stamp.funakiya.com/hw-inami.html,,,設置あり,33.8099378377701, 135.23687134714973
"POINT (136.454624 34.414478)",22067.0,紀勢自動車道奥伊勢PA,KISEI EXPWY Okuise Parking Area,〒519-2429 上り：三重県多気郡大台町高奈866-2、下り：三重県多気郡大台町高奈877-8,https://stamp.funakiya.com/hw-okuise.html,,,設置あり,34.414478, 136.454624
"POINT (135.43501863080735 34.40528641387032)",22135.0,阪和自動車道岸和田SA,HANWA EXPWY Kishiwada Service Area,〒596-0105 上り：大阪府岸和田市内畑町2859、下り：大阪府岸和田市内畑町2892,https://stamp.funakiya.com/hw-kishiwada.html,,,設置あり,34.40528641387032, 135.43501863080735
"POINT (136.5438598514915 35.322108661419406)",22136.0,名神高速道路養老SA,MEISHIN EXPWY Yoro Service Area,〒503-1331 上り：岐阜県養老郡養老町橋爪南川原1475-1、下り：岐阜県養老郡養老町橋爪西川原1477-18,https://stamp.funakiya.com/hw-yoro.html,,,設置あり,35.322108661419406, 136.5438598514915
